3 qid:9139 1:15.459973 13:6.700198 14:0.0 15:0.0 16:5.0592294 17:9.7657385 18:8.225579 19:6.4117546 # docid:443
0 qid:9103 1:5.359339 13:0.0 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:0.73966753 # docid:578
0 qid:9103 1:5.359339 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:572
0 qid:9103 1:5.161955 13:3.5279696 14:0.0 15:1.0 16:1.2639312 17:0.0 18:0.0 19:4.494868 # docid:530
0 qid:9103 1:5.0786223 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:80
0 qid:9103 1:5.0786223 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:122
0 qid:9103 1:5.0786223 13:3.7629864 14:0.0 15:0.0 16:3.1449327 17:2.5300279 18:0.0 19:5.356212 # docid:320
0 qid:9103 1:5.0786223 13:0.0 14:0.0 15:0.0 16:3.1265435 17:2.5300279 18:0.0 19:2.3493829 # docid:577
0 qid:9103 1:4.89187 13:0.0 14:0.0 15:0.0 16:2.7998838 17:2.5300279 18:0.0 19:2.2024481 # docid:836
0 qid:9103 1:4.825849 13:0.0 14:0.0 15:1.0 16:3.2409854 17:2.5300279 18:0.0 19:3.4821029 # docid:59
0 qid:9103 1:4.825849 13:0.0 14:0.0 15:0.0 16:3.1265435 17:2.5300279 18:0.0 19:2.537471 # docid:251
0 qid:9103 1:4.825849 13:3.3506193 14:0.0 15:0.0 16:3.2409854 17:2.5300279 18:0.0 19:2.4267006 # docid:254
0 qid:9103 1:4.71478 13:0.0 14:0.0 15:0.0 16:0.9242326 17:0.0 18:0.0 19:4.5457435 # docid:278
0 qid:9103 1:4.046807 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:765
0 qid:9103 1:4.02104 13:0.0 14:0.0 15:0.0 16:3.1265435 17:0.0 18:0.0 19:2.537471 # docid:214
0 qid:9103 1:4.02104 13:0.0 14:0.0 15:1.0 16:2.4181557 17:0.0 18:0.0 19:1.7605292 # docid:815
0 qid:9103 1:4.02104 13:0.0 14:0.0 15:1.0 16:2.3284712 17:0.0 18:0.0 19:2.3592625 # docid:814
0 qid:9103 1:3.8303943 13:0.0 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:0.73966753 # docid:358
0 qid:9103 1:3.810036 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:543
0 qid:9103 1:3.810036 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:362
0 qid:9103 1:3.810036 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:486
0 qid:9103 1:3.810036 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:727
0 qid:9103 1:3.5994394 13:0.0 14:0.0 15:0.0 16:1.1494895 17:0.0 18:0.0 19:1.1430436 # docid:401
0 qid:9103 1:3.5994394 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:586
0 qid:9103 1:3.5994394 13:0.0 14:0.0 15:0.0 16:1.7122545 17:0.0 18:0.0 19:0.0 # docid:598
0 qid:9103 1:3.5994394 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:679
0 qid:9103 1:3.5994394 13:0.0 14:0.0 15:1.0 16:0.72776276 17:0.0 18:0.0 19:2.6609092 # docid:728
0 qid:9103 1:3.4109044 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:62
0 qid:9103 1:3.4109044 13:0.0 14:0.0 15:0.0 16:2.5350842 17:0.0 18:0.0 19:0.73966753 # docid:463
0 qid:9103 1:3.4044437 13:3.3506193 14:0.0 15:0.0 16:3.2409854 17:0.0 18:0.0 19:6.7739196 # docid:115
3 qid:9002 1:9.910825 13:4.572202 14:1.0 15:1.0 16:0.88220286 17:0.0 18:0.0 19:4.4233418 # docid:7
0 qid:9002 1:8.48754 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:441
0 qid:9002 1:8.049171 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:1.5364076 # docid:245
0 qid:9002 1:5.867365 13:5.160599 14:0.0 15:0.0 16:3.010818 17:0.0 18:0.0 19:1.3944274 # docid:203
0 qid:9002 1:5.867365 13:0.0 14:0.0 15:0.0 16:0.9909227 17:0.0 18:0.0 19:0.0 # docid:427
0 qid:9002 1:5.73183 13:4.3172164 14:0.0 15:1.0 16:6.5140896 17:3.362741 18:0.0 19:14.499834 # docid:195
0 qid:9002 1:5.6431136 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:1.5364076 # docid:352
0 qid:9002 1:5.4801617 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:1.5364076 # docid:273
0 qid:9002 1:5.201297 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:456
0 qid:9002 1:5.201297 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:3.8464417 # docid:732
0 qid:9002 1:5.126692 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:750
0 qid:9002 1:4.954693 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:1.3944274 # docid:276
0 qid:9002 1:4.9233136 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:757
0 qid:9002 1:4.58358 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:2.1294913 # docid:497
0 qid:9002 1:4.5599446 13:4.572202 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:512
2 qid:9002 1:4.5599446 13:5.855567 14:0.0 15:0.0 16:1.1302056 17:0.0 18:0.0 19:0.0 # docid:178
2 qid:9002 1:4.37905 13:0.0 14:0.0 15:0.0 16:1.1302056 17:0.0 18:0.0 19:0.0 # docid:148
2 qid:9002 1:4.3434963 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:21
0 qid:9002 1:4.3434963 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:2.1294913 # docid:633
0 qid:9002 1:4.3434963 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:651
0 qid:9002 1:4.3434963 13:0.0 14:0.0 15:1.0 16:1.2324336 17:0.0 18:0.0 19:6.3675766 # docid:652
0 qid:9002 1:4.3434963 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:377
0 qid:9002 1:4.3434963 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:649
0 qid:9002 1:4.3210993 13:5.1349115 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:5.7744927 # docid:259
0 qid:9002 1:4.3210993 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:1.5364076 # docid:249
0 qid:9002 1:4.1496797 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:435
2 qid:9002 1:4.1496797 13:0.0 14:0.0 15:0.0 16:1.3347216 17:0.0 18:0.0 19:0.0 # docid:158
0 qid:9002 1:4.1496797 13:5.160599 14:0.0 15:0.0 16:5.6318865 17:0.0 18:0.0 19:8.298341 # docid:305
0 qid:9002 1:4.1273117 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:845
0 qid:9002 1:4.1273117 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:844
2 qid:9002 1:4.1060295 13:4.572202 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:24
2 qid:9002 1:4.1060295 13:4.572202 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:23
0 qid:9002 1:4.1060295 13:0.0 14:0.0 15:1.0 16:0.88220286 17:0.0 18:0.0 19:0.0 # docid:785
2 qid:9002 1:3.9431417 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:110
0 qid:9002 1:3.9431417 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:1.1769097 # docid:782
0 qid:9002 1:3.9316275 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:665
0 qid:9002 1:3.756189 13:5.160599 14:0.0 15:0.0 16:3.010818 17:0.0 18:0.0 19:6.0923758 # docid:361
0 qid:9002 1:3.6393487 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:436
0 qid:9002 1:3.6393487 13:4.3172164 14:0.0 15:0.0 16:3.5032716 17:3.362741 18:0.0 19:0.0 # docid:756
0 qid:9002 1:3.4487233 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:1.5364076 # docid:279
0 qid:9002 1:3.4487233 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:5.7744927 # docid:278
0 qid:9002 1:3.4487233 13:4.3172164 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:1.3944274 # docid:349
0 qid:9002 1:3.4487233 13:4.3172164 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:6.463955 # docid:786
0 qid:9002 1:3.4487233 13:0.0 14:0.0 15:1.0 16:0.0 17:0.0 18:0.0 19:1.7105784 # docid:272
0 qid:9002 1:3.4487233 13:4.3172164 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:4.1479373 # docid:463
0 qid:9002 1:3.4487233 13:4.3172164 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:0.0 # docid:628
2 qid:9002 1:3.2770734 13:4.3172164 14:0.0 15:0.0 16:2.6210687 17:0.0 18:0.0 19:6.463955 # docid:28
0 qid:9002 1:3.2770734 13:0.0 14:0.0 15:0.0 16:0.88220286 17:0.0 18:0.0 19:1.5364076 # docid:277
0 qid:9002 1:3.2770734 13:0.0 14:0.0 15:0.0 16:3.010818 17:0.0 18:0.0 19:1.3944274 # docid:280
0 qid:9002 1:3.2770734 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:275
3 qid:9111 1:13.229211 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:303
0 qid:9111 1:9.277948 13:10.321589 14:1.0 15:1.0 16:1.419694 17:0.0 18:0.0 19:1.5315118 # docid:827
3 qid:9111 1:8.908112 13:1.1559619 14:0.0 15:1.0 16:1.9797993 17:2.869866 18:2.4126542 19:1.6174599 # docid:301
0 qid:9111 1:8.464737 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:283
3 qid:9111 1:7.9958673 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:304
0 qid:9111 1:7.2028008 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:829
3 qid:9111 1:7.1582365 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:305
0 qid:9111 1:7.0695906 13:1.6144202 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:1.4527704 # docid:139
0 qid:9111 1:6.7813783 13:1.4804273 14:0.0 15:0.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:6
0 qid:9111 1:6.7813783 13:1.1559619 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.3185191 # docid:539
0 qid:9111 1:6.6069365 13:1.1559619 14:0.0 15:0.0 16:0.7158682 17:0.0 18:0.0 19:0.0 # docid:290
0 qid:9111 1:6.600647 13:5.6443186 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:2.8283439 # docid:153
0 qid:9111 1:6.600647 13:5.6443186 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:2.8283439 # docid:75
0 qid:9111 1:6.406543 13:0.0 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:545
0 qid:9111 1:6.295513 13:5.6443186 14:0.0 15:0.0 16:2.263996 17:2.869866 18:0.0 19:2.8283439 # docid:149
0 qid:9111 1:6.295513 13:5.18586 14:0.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:0.0 # docid:337
2 qid:9111 1:6.2376623 13:1.1559619 14:0.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:2.8283439 # docid:317
0 qid:9111 1:6.070975 13:1.1559619 14:0.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:2.8283439 # docid:633
0 qid:9111 1:5.937599 13:1.4804273 14:0.0 15:0.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:165
0 qid:9111 1:5.937599 13:1.4804273 14:0.0 15:0.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:161
0 qid:9111 1:5.937599 13:1.4804273 14:0.0 15:0.0 16:1.4822142 17:1.5018107 18:0.0 19:1.8242626 # docid:162
0 qid:9111 1:5.937599 13:1.1559619 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.6174599 # docid:164
0 qid:9111 1:5.937599 13:5.18586 14:0.0 15:0.0 16:1.538698 17:1.7917861 18:0.0 19:1.248456 # docid:356
1 qid:9111 1:5.6997786 13:5.160599 14:0.0 15:0.0 16:0.44110143 17:0.0 18:0.0 19:0.0 # docid:409
0 qid:9111 1:5.6265936 13:4.029898 14:0.0 15:0.0 16:2.1549146 17:1.0780797 18:0.0 19:0.0 # docid:151
1 qid:9111 1:5.6265936 13:5.824094 14:1.0 15:1.0 16:2.2237835 17:3.3412237 18:3.0120058 19:3.551588 # docid:367
1 qid:9111 1:5.6265936 13:5.18586 14:1.0 15:1.0 16:2.1549146 17:2.869866 18:2.4126542 19:1.7273253 # docid:368
2 qid:9111 1:5.568743 13:0.0 14:0.0 15:1.0 16:1.1494895 17:0.0 18:0.0 19:1.3755734 # docid:318
1 qid:9111 1:5.3705482 13:1.1559619 14:0.0 15:0.0 16:2.1549146 17:1.0780797 18:0.0 19:0.0 # docid:379
0 qid:9111 1:5.3465466 13:1.1559619 14:0.0 15:0.0 16:1.4411662 17:1.0780797 18:0.0 19:1.6174599 # docid:163
0 qid:9111 1:5.2915754 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:315
1 qid:9111 1:5.0892444 13:1.1559619 14:0.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:2.8283439 # docid:377
0 qid:9111 1:4.8890624 13:5.160599 14:0.0 15:0.0 16:1.2639312 17:0.0 18:0.0 19:1.248456 # docid:675
2 qid:9111 1:4.8359423 13:0.0 14:0.0 15:0.0 16:0.8228297 17:0.0 18:0.0 19:0.0 # docid:302
0 qid:9111 1:4.5599446 13:0.0 14:0.0 15:0.0 16:1.4390465 17:0.0 18:0.0 19:1.248456 # docid:688
0 qid:9111 1:4.5599446 13:0.0 14:0.0 15:0.0 16:0.72776276 17:0.0 18:0.0 19:0.0 # docid:66
0 qid:9111 1:4.398135 13:1.1559619 14:0.0 15:0.0 16:0.7158682 17:0.0 18:0.0 19:0.0 # docid:375
0 qid:9111 1:4.3303576 13:4.029898 14:0.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:2.8283439 # docid:520
0 qid:9111 1:4.3210993 13:0.0 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.6174599 # docid:658
0 qid:9111 1:4.0299525 13:0.0 14:0.0 15:1.0 16:1.590591 17:0.0 18:0.0 19:1.248456 # docid:313
0 qid:9111 1:4.0299525 13:0.0 14:0.0 15:0.0 16:1.1569695 17:1.0780797 18:0.0 19:1.4527704 # docid:310
0 qid:9111 1:4.0299525 13:0.0 14:0.0 15:1.0 16:2.3064592 17:2.869866 18:2.4126542 19:1.7273253 # docid:314
0 qid:9111 1:3.8767183 13:4.029898 14:0.0 15:1.0 16:1.590591 17:0.0 18:0.0 19:1.248456 # docid:697
0 qid:9111 1:3.8188677 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:281
0 qid:9111 1:3.8188677 13:0.0 14:0.0 15:1.0 16:2.1549146 17:1.0780797 18:0.0 19:1.142845 # docid:312
2 qid:9111 1:3.8188677 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:320
2 qid:9111 1:3.628795 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:319
1 qid:9111 1:3.5239499 13:0.0 14:0.0 15:1.0 16:1.1494895 17:0.0 18:0.0 19:1.248456 # docid:404
2 qid:9111 1:3.5239499 13:0.0 14:0.0 15:1.0 16:1.538698 17:1.7917861 18:0.0 19:1.0537084 # docid:405
2 qid:9111 1:3.5239499 13:0.0 14:0.0 15:1.0 16:0.8228297 17:0.0 18:0.0 19:1.0537084 # docid:403
3 qid:9115 1:8.736414 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:338
0 qid:9115 1:8.600771 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:44
3 qid:9115 1:8.155664 13:0.0 14:0.0 15:1.0 16:2.298979 17:0.0 18:0.0 19:0.0 # docid:337
3 qid:9115 1:7.821205 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:340
0 qid:9115 1:7.677471 13:7.392908 14:1.0 15:1.0 16:5.1228533 17:4.1897798 18:0.0 19:1.248456 # docid:621
3 qid:9115 1:7.4319277 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:336
0 qid:9115 1:7.2753325 13:7.392908 14:1.0 15:1.0 16:5.1228533 17:4.1897798 18:0.0 19:1.248456 # docid:651
3 qid:9115 1:7.0795646 13:0.0 14:0.0 15:1.0 16:1.6456594 17:0.0 18:0.0 19:1.7273253 # docid:339
2 qid:9115 1:6.946267 13:0.0 14:0.0 15:1.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:454
1 qid:9115 1:6.9132247 13:8.302767 14:1.0 15:1.0 16:5.754177 17:4.8779254 18:0.0 19:1.7273253 # docid:341
0 qid:9115 1:6.585455 13:8.302767 14:1.0 15:1.0 16:5.754177 17:4.8779254 18:0.0 19:1.7273253 # docid:665
1 qid:9115 1:6.468562 13:2.661921 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.3755734 # docid:503
0 qid:9115 1:6.4081936 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:797
0 qid:9115 1:6.4081936 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:819
0 qid:9115 1:6.2995453 13:0.0 14:0.0 15:1.0 16:1.6456594 17:0.0 18:0.0 19:1.248456 # docid:747
1 qid:9115 1:6.2870054 13:2.661921 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.3755734 # docid:504
0 qid:9115 1:6.1541343 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:43
0 qid:9115 1:6.110029 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.248456 # docid:197
1 qid:9115 1:5.95125 13:2.9895287 14:1.0 15:1.0 16:1.8484652 17:0.0 18:0.0 19:1.7273253 # docid:466
1 qid:9115 1:5.877282 13:5.4804163 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:506
1 qid:9115 1:5.6858525 13:2.661921 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:469
0 qid:9115 1:5.230835 13:4.730987 14:0.0 15:0.0 16:5.1228533 17:0.0 18:0.0 19:0.0 # docid:598
2 qid:9115 1:5.0143003 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:330
2 qid:9115 1:5.0143003 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:328
2 qid:9115 1:5.0143003 13:0.0 14:0.0 15:1.0 16:1.8484652 17:0.0 18:0.0 19:1.7273253 # docid:343
0 qid:9115 1:4.8509116 13:0.0 14:0.0 15:1.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:838
0 qid:9115 1:4.751656 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:151
2 qid:9115 1:4.751656 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:329
0 qid:9115 1:4.7101364 13:5.4804163 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:732
0 qid:9115 1:4.7101364 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:270
0 qid:9115 1:4.494039 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:139
0 qid:9115 1:4.4555545 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.3755734 # docid:136
1 qid:9115 1:4.4555545 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:502
0 qid:9115 1:4.4060564 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:209
0 qid:9115 1:4.3303576 13:0.0 14:0.0 15:1.0 16:5.1228533 17:4.1897798 18:0.0 19:1.248456 # docid:542
2 qid:9115 1:4.2789464 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:452
1 qid:9115 1:4.259947 13:2.661921 14:1.0 15:1.0 16:2.298979 17:0.0 18:0.0 19:1.3755734 # docid:499
0 qid:9115 1:4.162515 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:138
0 qid:9115 1:4.162515 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:140
0 qid:9115 1:4.083917 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:137
2 qid:9115 1:3.9444869 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:363
2 qid:9115 1:3.9444869 13:0.0 14:0.0 15:1.0 16:1.8484652 17:0.0 18:0.0 19:1.7273253 # docid:453
1 qid:9115 1:3.9444869 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:505
1 qid:9115 1:3.9062278 13:0.0 14:0.0 15:1.0 16:1.6456594 17:0.0 18:0.0 19:0.0 # docid:468
0 qid:9115 1:3.8767183 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:210
0 qid:9115 1:3.7481618 13:0.0 14:0.0 15:1.0 16:1.6456594 17:0.0 18:0.0 19:1.7273253 # docid:476
1 qid:9115 1:3.7481618 13:0.0 14:0.0 15:1.0 16:1.6456594 17:0.0 18:0.0 19:1.5315118 # docid:451
1 qid:9115 1:3.7014594 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.3755734 # docid:497
1 qid:9115 1:3.7014594 13:0.0 14:0.0 15:0.0 16:1.6456594 17:0.0 18:0.0 19:1.3755734 # docid:500
0 qid:9115 1:3.6837661 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:547
3 qid:9120 1:13.215842 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:350
3 qid:9120 1:11.046854 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:349
3 qid:9120 1:10.530656 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:348
3 qid:9120 1:8.881097 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:346
0 qid:9120 1:7.9507313 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:224
3 qid:9120 1:7.9507313 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:347
0 qid:9120 1:7.378485 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:16
0 qid:9120 1:6.4361444 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:152
0 qid:9120 1:6.07588 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:296
2 qid:9120 1:5.7954645 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:427
0 qid:9120 1:5.649382 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:604
1 qid:9120 1:5.52069 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:428
0 qid:9120 1:5.4042025 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:688
0 qid:9120 1:5.353473 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:259
0 qid:9120 1:4.866246 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:88
2 qid:9120 1:4.845834 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:364
2 qid:9120 1:4.845834 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:358
0 qid:9120 1:4.845834 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:373
0 qid:9120 1:4.3452764 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:87
2 qid:9120 1:4.3303576 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:353
2 qid:9120 1:4.3303576 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:362
0 qid:9120 1:4.275862 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:842
0 qid:9120 1:4.1546097 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:735
0 qid:9120 1:4.074013 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:714
2 qid:9120 1:4.074013 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:426
1 qid:9120 1:4.074013 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:430
1 qid:9120 1:4.074013 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:429
0 qid:9120 1:3.9468522 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:195
0 qid:9120 1:3.9115312 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:513
0 qid:9120 1:3.6953244 13:0.0 14:0.0 15:0.0 16:0.0 17:0.0 18:0.0 19:0.0 # docid:147
