3 qid:9139 1:15.459973 2:4.8894606 3:15.383828 4:20.733849 9:0.7036993 10:0.0 11:0.0 16:5.0592294 17:9.7657385 18:8.225579 # docid:443
0 qid:9002 1:3.4487233 2:2.4525723 3:0.0 4:0.0 9:0.5097329 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:279
0 qid:9002 1:3.4487233 2:2.4525723 3:0.0 4:0.0 9:0.44799113 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:278
0 qid:9002 1:3.4487233 2:4.423305 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:2.6210687 17:0.0 18:0.0 # docid:349
0 qid:9002 1:3.4487233 2:2.9526067 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:2.6210687 17:0.0 18:0.0 # docid:786
0 qid:9002 1:3.4487233 2:2.9430752 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:272
0 qid:9002 1:3.4487233 2:3.8068445 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:2.6210687 17:0.0 18:0.0 # docid:463
0 qid:9002 1:3.4487233 2:3.8068445 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:2.6210687 17:0.0 18:0.0 # docid:628
2 qid:9002 1:3.2770734 2:2.6390045 3:0.0 4:0.0 9:0.44799113 10:0.0 11:0.0 16:2.6210687 17:0.0 18:0.0 # docid:28
0 qid:9002 1:3.2770734 2:2.9861908 3:2.674741 4:0.0 9:0.0 10:0.0 11:0.0 16:0.88220286 17:0.0 18:0.0 # docid:277
0 qid:9002 1:3.2770734 2:4.480298 3:2.674741 4:0.0 9:0.44799113 10:0.0 11:0.0 16:3.010818 17:0.0 18:0.0 # docid:280
0 qid:9002 1:3.2770734 2:3.872357 3:3.9070654 4:0.0 9:1.908697 10:1.7804474 11:0.0 16:0.0 17:0.0 18:0.0 # docid:275
3 qid:9111 1:13.229211 2:4.202431 3:6.958828 4:3.7546563 9:3.3992307 10:1.7265515 11:0.0 16:0.0 17:0.0 18:0.0 # docid:303
0 qid:9111 1:9.277948 2:1.5229158 3:0.0 4:0.0 9:1.5383809 10:0.0 11:0.0 16:1.419694 17:0.0 18:0.0 # docid:827
3 qid:9111 1:8.908112 2:4.4497147 3:10.306009 4:12.87602 9:2.0301995 10:0.0 11:0.0 16:1.9797993 17:2.869866 18:2.4126542 # docid:301
0 qid:9111 1:8.464737 2:4.787741 3:9.763702 4:7.7480955 9:2.5757623 10:1.2124112 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:283
3 qid:9111 1:7.9958673 2:3.2017138 3:0.0 4:0.0 9:1.5383809 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:304
0 qid:9111 1:7.2028008 2:2.489612 3:2.030252 4:0.0 9:2.5757623 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:829
3 qid:9111 1:7.1582365 2:3.3038158 3:4.993128 4:3.5174925 9:2.0301995 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:305
0 qid:9111 1:7.0695906 2:3.5297067 3:2.9889822 4:0.0 9:0.0 10:0.0 11:0.0 16:2.263996 17:2.869866 18:0.0 # docid:139
0 qid:9111 1:6.7813783 2:2.3438044 3:3.1881938 4:1.7618546 9:0.0 10:0.0 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:6
0 qid:9111 1:6.7813783 2:3.0364382 3:1.8949382 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:539
0 qid:9111 1:6.6069365 2:2.5554972 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:290
0 qid:9111 1:6.600647 2:3.6315312 3:3.4140453 4:1.6344748 9:0.0 10:0.0 11:0.0 16:2.263996 17:2.869866 18:0.0 # docid:153
0 qid:9111 1:6.600647 2:3.6315312 3:3.4140453 4:1.6344748 9:0.0 10:0.0 11:0.0 16:2.263996 17:2.869866 18:0.0 # docid:75
0 qid:9111 1:6.406543 2:4.7290435 3:8.322693 4:4.0261126 9:3.3992307 10:1.7265515 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:545
0 qid:9111 1:6.295513 2:3.4705184 3:3.2432709 4:1.524272 9:0.0 10:0.0 11:0.0 16:2.263996 17:2.869866 18:0.0 # docid:149
0 qid:9111 1:6.295513 2:3.5247757 3:2.8132017 4:1.524272 9:1.3690312 10:0.0 11:0.0 16:2.3064592 17:2.869866 18:2.4126542 # docid:337
2 qid:9111 1:6.2376623 2:3.7891793 3:5.9375253 4:1.524272 9:3.3992307 10:1.7265515 11:0.0 16:2.3064592 17:2.869866 18:2.4126542 # docid:317
0 qid:9111 1:6.070975 2:2.200775 3:2.8132017 4:1.524272 9:0.0 10:0.0 11:0.0 16:2.3064592 17:2.869866 18:2.4126542 # docid:633
0 qid:9111 1:5.937599 2:2.9078941 3:3.6118045 4:1.6344748 9:2.5757623 10:1.2124112 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:165
0 qid:9111 1:5.937599 2:3.4219158 3:2.9889822 4:1.6344748 9:0.0 10:0.0 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:161
0 qid:9111 1:5.937599 2:3.8396206 3:2.9889822 4:1.6344748 9:1.5383809 10:0.0 11:0.0 16:1.4822142 17:1.5018107 18:0.0 # docid:162
0 qid:9111 1:5.937599 2:2.2141309 3:2.9889822 4:1.6344748 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:164
0 qid:9111 1:5.937599 2:4.01632 3:4.2002883 4:4.3282185 9:0.0 10:0.0 11:0.0 16:1.538698 17:1.7917861 18:0.0 # docid:356
1 qid:9111 1:5.6997786 2:2.0868828 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.44110143 17:0.0 18:0.0 # docid:409
0 qid:9111 1:5.6265936 2:3.957496 3:8.81063 4:4.912163 9:2.9307518 10:1.4245096 11:0.0 16:2.1549146 17:1.0780797 18:0.0 # docid:151
1 qid:9111 1:5.6265936 2:3.3677971 3:2.8132017 4:1.524272 9:1.1803526 10:0.0 11:0.0 16:2.2237835 17:3.3412237 18:3.0120058 # docid:367
1 qid:9111 1:5.6265936 2:3.686458 3:5.686306 4:4.912163 9:1.3690312 10:0.0 11:0.0 16:2.1549146 17:2.869866 18:2.4126542 # docid:368
2 qid:9111 1:5.568743 2:3.0893085 3:4.1662235 4:0.0 9:3.3992307 10:1.7265515 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:318
1 qid:9111 1:5.3705482 2:3.4677033 3:4.8291616 4:3.6328304 9:0.0 10:0.0 11:0.0 16:2.1549146 17:1.0780797 18:0.0 # docid:379
0 qid:9111 1:5.3465466 2:2.6960878 3:2.656948 4:1.427991 9:1.5383809 10:0.0 11:0.0 16:1.4411662 17:1.0780797 18:0.0 # docid:163
0 qid:9111 1:5.2915754 2:4.4508014 3:3.9947977 4:0.0 9:2.5757623 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:315
1 qid:9111 1:5.0892444 2:3.0893085 3:2.8132017 4:1.524272 9:0.0 10:0.0 11:0.0 16:2.3064592 17:2.869866 18:2.4126542 # docid:377
0 qid:9111 1:4.8890624 2:0.99699736 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.2639312 17:0.0 18:0.0 # docid:675
2 qid:9111 1:4.8359423 2:2.8258498 3:1.5791864 4:0.0 9:2.9307518 10:1.4245096 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:302
0 qid:9111 1:4.5599446 2:1.4783573 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.4390465 17:0.0 18:0.0 # docid:688
0 qid:9111 1:4.5599446 2:1.6409606 3:3.0526273 4:0.0 9:1.5383809 10:0.0 11:0.0 16:0.72776276 17:0.0 18:0.0 # docid:66
0 qid:9111 1:4.398135 2:3.502329 3:2.3913069 4:1.267826 9:3.240519 10:1.2124112 11:0.0 16:0.7158682 17:0.0 18:0.0 # docid:375
0 qid:9111 1:4.3303576 2:2.4440835 3:3.1881938 4:1.7618546 9:0.0 10:0.0 11:0.0 16:2.3064592 17:2.869866 18:2.4126542 # docid:520
0 qid:9111 1:4.3210993 2:3.8625305 3:1.6720575 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:658
0 qid:9111 1:4.0299525 2:3.4097795 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.590591 17:0.0 18:0.0 # docid:313
0 qid:9111 1:4.0299525 2:3.4887578 3:2.9889822 4:1.6344748 9:0.0 10:0.0 11:0.0 16:1.1569695 17:1.0780797 18:0.0 # docid:310
0 qid:9111 1:4.0299525 2:3.253648 3:2.9889822 4:1.6344748 9:0.0 10:0.0 11:0.0 16:2.3064592 17:2.869866 18:2.4126542 # docid:314
0 qid:9111 1:3.8767183 2:1.204255 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:1.590591 17:0.0 18:0.0 # docid:697
0 qid:9111 1:3.8188677 2:1.4969573 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:281
0 qid:9111 1:3.8188677 2:3.8547747 3:4.796381 4:0.0 9:3.3992307 10:1.7265515 11:0.0 16:2.1549146 17:1.0780797 18:0.0 # docid:312
2 qid:9111 1:3.8188677 2:2.0614448 3:2.2316782 4:0.0 9:1.7503992 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:320
2 qid:9111 1:3.628795 2:1.635787 3:2.2316782 4:0.0 9:1.7503992 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:319
1 qid:9111 1:3.5239499 2:1.5929892 3:2.8121276 4:0.0 9:0.0 10:0.0 11:0.0 16:1.1494895 17:0.0 18:0.0 # docid:404
2 qid:9111 1:3.5239499 2:1.3350329 3:1.2124475 4:0.0 9:0.0 10:0.0 11:0.0 16:1.538698 17:1.7917861 18:0.0 # docid:405
2 qid:9111 1:3.5239499 2:0.28337947 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.8228297 17:0.0 18:0.0 # docid:403
3 qid:9115 1:8.736414 2:1.881052 3:0.0 4:0.0 9:1.0373815 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:338
0 qid:9115 1:8.600771 2:6.9858947 3:7.0556784 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:44
3 qid:9115 1:8.155664 2:3.1315732 3:6.834223 4:5.0804563 9:1.3690312 10:0.0 11:0.0 16:2.298979 17:0.0 18:0.0 # docid:337
3 qid:9115 1:7.821205 2:2.8099337 3:3.330195 4:2.9965315 9:2.384131 10:1.7265515 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:340
0 qid:9115 1:7.677471 2:5.346726 3:4.3078556 4:0.0 9:0.0 10:0.0 11:0.0 16:5.1228533 17:4.1897798 18:0.0 # docid:621
3 qid:9115 1:7.4319277 2:2.7948172 3:3.145226 4:0.0 9:2.3865373 10:1.4245096 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:336
0 qid:9115 1:7.2753325 2:5.066421 3:4.054513 4:0.0 9:0.0 10:0.0 11:0.0 16:5.1228533 17:4.1897798 18:0.0 # docid:651
3 qid:9115 1:7.0795646 2:2.8429313 3:2.9797227 4:2.640469 9:1.806572 10:1.2124112 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:339
2 qid:9115 1:6.946267 2:2.3116736 3:2.3556328 4:0.0 9:1.0150998 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:454
1 qid:9115 1:6.9132247 2:5.016389 3:7.9549885 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:5.754177 17:4.8779254 18:0.0 # docid:341
0 qid:9115 1:6.585455 2:4.894957 3:3.627813 4:0.0 9:0.0 10:0.0 11:0.0 16:5.754177 17:4.8779254 18:0.0 # docid:665
1 qid:9115 1:6.468562 2:1.9041735 3:1.1063164 4:0.0 9:2.0555522 10:1.4245096 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:503
0 qid:9115 1:6.4081936 2:1.2854037 3:0.0 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:797
0 qid:9115 1:6.4081936 2:6.4724603 3:7.665768 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:819
0 qid:9115 1:6.2995453 2:2.277347 3:1.1063164 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:747
1 qid:9115 1:6.2870054 2:1.4302139 3:0.0 4:0.0 9:1.1803526 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:504
0 qid:9115 1:6.1541343 2:6.7346215 3:0.8882673 4:0.0 9:1.1015688 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:43
0 qid:9115 1:6.110029 2:2.894974 3:2.673127 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:197
1 qid:9115 1:5.95125 2:1.8006787 3:1.1063164 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:1.8484652 17:0.0 18:0.0 # docid:466
1 qid:9115 1:5.877282 2:6.420735 3:6.271891 4:0.0 9:2.0555522 10:1.4245096 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:506
1 qid:9115 1:5.6858525 2:2.6066902 3:0.8882673 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:469
0 qid:9115 1:5.230835 2:4.4090333 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:5.1228533 17:0.0 18:0.0 # docid:598
2 qid:9115 1:5.0143003 2:2.9121644 3:3.5082672 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:330
2 qid:9115 1:5.0143003 2:2.6191318 3:2.62 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:328
2 qid:9115 1:5.0143003 2:3.0174577 3:9.911265 4:12.9891615 9:2.384131 10:1.7265515 11:0.0 16:1.8484652 17:0.0 18:0.0 # docid:343
0 qid:9115 1:4.8509116 2:2.9542923 3:3.4619493 4:2.8072548 9:1.806572 10:1.2124112 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:838
0 qid:9115 1:4.751656 2:3.1311274 3:6.1111927 4:7.032924 9:2.0555522 10:1.4245096 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:151
2 qid:9115 1:4.751656 2:2.5005264 3:2.465919 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:329
0 qid:9115 1:4.7101364 2:0.8439044 3:0.7895932 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:0.0 17:0.0 18:0.0 # docid:732
0 qid:9115 1:4.7101364 2:0.26383832 3:0.0 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:270
0 qid:9115 1:4.494039 2:2.795632 3:0.8882673 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:139
0 qid:9115 1:4.4555545 2:3.1756992 3:6.1111927 4:7.032924 9:2.0555522 10:1.4245096 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:136
1 qid:9115 1:4.4555545 2:2.0619664 3:3.6452737 4:2.9965315 9:2.384131 10:1.7265515 11:0.0 16:0.0 17:0.0 18:0.0 # docid:502
0 qid:9115 1:4.4060564 2:2.44916 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:209
0 qid:9115 1:4.3303576 2:5.9916835 3:7.3895884 4:0.0 9:0.0 10:0.0 11:0.0 16:5.1228533 17:4.1897798 18:0.0 # docid:542
2 qid:9115 1:4.2789464 2:2.660638 3:3.330195 4:2.9965315 9:2.384131 10:1.7265515 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:452
1 qid:9115 1:4.259947 2:2.1707208 3:4.125675 4:0.0 9:1.1803526 10:0.0 11:0.0 16:2.298979 17:0.0 18:0.0 # docid:499
0 qid:9115 1:4.162515 2:1.756552 3:0.8882673 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:138
0 qid:9115 1:4.162515 2:1.6689976 3:0.83602875 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:140
0 qid:9115 1:4.083917 2:3.011968 3:5.4741807 4:3.781433 9:2.1389503 10:1.2124112 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:137
2 qid:9115 1:3.9444869 2:1.6644638 3:2.4941661 4:0.0 9:1.806572 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:363
2 qid:9115 1:3.9444869 2:2.7668583 3:3.330195 4:0.0 9:2.3865373 10:1.4245096 11:0.0 16:1.8484652 17:0.0 18:0.0 # docid:453
1 qid:9115 1:3.9444869 2:1.7721045 3:0.83602875 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:505
1 qid:9115 1:3.9062278 2:1.7293763 3:1.0648805 4:0.0 9:1.806572 10:1.2124112 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:468
0 qid:9115 1:3.8767183 2:2.3116736 3:0.0 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:210
0 qid:9115 1:3.7481618 2:2.6449506 3:3.145226 4:2.8072548 9:2.384131 10:1.7265515 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:476
1 qid:9115 1:3.7481618 2:1.8583542 3:1.1063164 4:0.0 9:2.0555522 10:1.4245096 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:451
1 qid:9115 1:3.7014594 2:2.8080735 3:2.62 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:497
1 qid:9115 1:3.7014594 2:2.8080735 3:2.62 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:500
0 qid:9115 1:3.6837661 2:1.555937 3:0.0 4:0.0 9:0.76919043 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:547
3 qid:9120 1:13.215842 2:3.5111685 3:1.3150331 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:350
3 qid:9120 1:11.046854 2:1.9408892 3:1.2376966 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:349
3 qid:9120 1:10.530656 2:4.120132 3:5.3440166 4:4.085667 9:2.545863 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:348
3 qid:9120 1:8.881097 2:0.86161506 3:1.4026783 4:0.0 9:1.9563473 10:2.4548838 11:0.0 16:0.0 17:0.0 18:0.0 # docid:346
0 qid:9120 1:7.9507313 2:1.0852306 3:1.2376966 4:0.0 9:1.5083562 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:224
3 qid:9120 1:7.9507313 2:0.53704625 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:347
0 qid:9120 1:7.378485 2:2.3366811 3:1.2376966 4:0.0 9:0.5097329 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:16
0 qid:9120 1:6.4361444 2:1.0175947 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:152
0 qid:9120 1:6.07588 2:0.91521597 3:1.5028406 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:296
2 qid:9120 1:5.7954645 2:2.1463315 3:3.5947914 4:0.0 9:0.5097329 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:427
0 qid:9120 1:5.649382 2:2.3714018 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:604
1 qid:9120 1:5.52069 2:3.1347666 3:3.058425 4:0.0 9:2.3918371 10:3.1568596 11:0.0 16:0.0 17:0.0 18:0.0 # docid:428
0 qid:9120 1:5.4042025 2:2.0425317 3:1.2376966 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:688
0 qid:9120 1:5.353473 2:3.829845 3:1.2376966 4:0.0 9:2.545863 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:259
0 qid:9120 1:4.866246 2:3.4027247 3:3.3981738 4:3.9118528 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:88
2 qid:9120 1:4.845834 2:2.3132703 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:364
2 qid:9120 1:4.845834 2:2.3300042 3:0.0 4:0.0 9:0.44799113 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:358
0 qid:9120 1:4.845834 2:3.5160272 3:1.0520798 4:0.0 9:0.5097329 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:373
0 qid:9120 1:4.3452764 2:2.3413713 3:1.1689513 4:0.0 9:2.0978718 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:87
2 qid:9120 1:4.3303576 2:0.5999519 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:353
2 qid:9120 1:4.3303576 2:1.5556533 3:0.0 4:0.0 9:0.6415746 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:362
0 qid:9120 1:4.275862 2:4.4755 3:9.507255 4:9.711525 9:5.1084766 10:9.785619 11:7.2636456 16:0.0 17:0.0 18:0.0 # docid:842
0 qid:9120 1:4.1546097 2:2.1145651 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:735
0 qid:9120 1:4.074013 2:0.86087537 3:0.0 4:0.0 9:0.5097329 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:714
2 qid:9120 1:4.074013 2:2.254846 3:3.806199 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:426
1 qid:9120 1:4.074013 2:0.77127373 3:0.0 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:430
1 qid:9120 1:4.074013 2:2.2840614 3:2.3603218 4:0.0 9:3.1565049 10:4.4955716 11:0.0 16:0.0 17:0.0 18:0.0 # docid:429
0 qid:9120 1:3.9468522 2:3.5427334 3:2.1119196 4:0.0 9:2.5854206 10:3.1568596 11:0.0 16:0.0 17:0.0 18:0.0 # docid:195
0 qid:9120 1:3.9115312 2:3.68779 3:7.8411436 4:5.5359187 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:513
0 qid:9120 1:3.6953244 2:5.107653 3:4.7889113 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:147
0 qid:9120 1:3.6953244 2:3.5111685 3:2.281107 4:0.0 9:0.5912134 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:150
1 qid:9120 1:3.6953244 2:3.5111685 3:2.281107 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:507
1 qid:9120 1:3.6953244 2:2.3714018 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:445
0 qid:9120 1:3.6953244 2:4.540894 3:4.7889113 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:557
0 qid:9120 1:3.6953244 2:4.056706 3:2.3603218 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:555
0 qid:9120 1:3.6953244 2:4.056706 3:2.3603218 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:593
0 qid:9120 1:3.6837661 2:1.9652952 3:3.4056318 4:0.0 9:1.5083562 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:227
0 qid:9120 1:3.67334 2:1.0006056 3:1.4026783 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:298
0 qid:9120 1:3.67334 2:1.0006056 3:1.4026783 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:299
0 qid:9120 1:3.67334 2:1.1110007 3:1.5028406 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:297
0 qid:9120 1:3.67334 2:1.0006056 3:1.5028406 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:300
0 qid:9120 1:3.67334 2:1.0006056 3:1.5028406 4:0.0 9:1.9563473 10:2.4548838 11:0.0 16:0.0 17:0.0 18:0.0 # docid:741
2 qid:9120 1:3.5091112 2:1.4635998 3:0.0 4:0.0 9:0.0 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:361
0 qid:9120 1:3.5017672 2:3.8015249 3:7.3800106 4:0.0 9:4.041718 10:5.1717553 11:0.0 16:0.0 17:0.0 18:0.0 # docid:258
0 qid:9120 1:3.5017672 2:3.849469 3:2.2292225 4:0.0 9:0.7036993 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:635
0 qid:9120 1:3.45842 2:2.7521577 3:1.3150331 4:0.0 9:3.9001935 10:2.13674 11:0.0 16:0.0 17:0.0 18:0.0 # docid:124
0 qid:9120 1:3.45842 2:2.4904945 3:0.0 4:0.0 9:3.4522023 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:174
0 qid:9120 1:3.327477 2:3.2513015 3:1.1689513 4:0.0 9:0.44799113 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:203
0 qid:9120 1:3.327477 2:2.7896597 3:2.027708 4:0.0 9:2.545863 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:758
0 qid:9120 1:3.327477 2:4.2270894 3:4.2569304 4:0.0 9:0.6415746 10:0.0 11:0.0 16:0.0 17:0.0 18:0.0 # docid:841
0 qid:9101 1:18.479052 2:5.4145722 3:8.492863 4:7.063463 9:4.017632 10:2.5873005 11:0.0 16:3.977228 17:4.9149303 18:3.9901311 # docid:805
0 qid:9101 1:10.268679 2:5.6739974 3:5.093891 4:3.0439613 9:3.5696409 10:2.6872776 11:0.0 16:3.5431361 17:3.115817 18:0.0 # docid:291
0 qid:9101 1:10.116527 2:4.979651 3:8.356568 4:9.534269 9:0.44799113 10:0.0 11:0.0 16:2.6180398 17:0.0 18:0.0 # docid:676
0 qid:9101 1:10.116527 2:4.735453 3:6.688667 4:3.5327878 9:2.7446983 10:0.0 11:0.0 16:1.6456594 17:2.2386723 18:0.0 # docid:373
0 qid:9101 1:9.757586 2:5.4135127 3:4.8109612 4:2.8516889 9:3.5696409 10:2.6872776 11:0.0 16:3.977228 17:4.9149303 18:3.9901311 # docid:809
0 qid:9101 1:9.655859 2:1.2503532 3:1.5028406 4:0.0 9:0.0 10:0.0 11:0.0 16:1.6456594 17:0.0 18:0.0 # docid:297
0 qid:9101 1:9.546222 2:2.8218496 3:0.0 4:0.0 9:0.7036993 10:0.0 11:0.0 16:3.4408696 17:0.0 18:0.0 # docid:590
0 qid:9101 1:9.100115 2:5.5296526 3:5.1431904 4:3.0439613 9:4.017632 10:2.5873005 11:0.0 16:3.5431361 17:3.115817 18:0.0 # docid:223
